word	sent1	sent2	group	mean	annotator1	annotator2	annotator3	annotator4	annotator5
одежда	Идет конец XX века, соответствующая ему <b><i>одежда</i></b> на людях, фото-, киноаппаратура.	Как он матерится, выламывает мне руки, рвет мою <b><i>одежду,</i></b> прижимает к стене, обещая размазать меня по ней.	LATER	3.8	3	4	4	4	4
одежда	Из двух названных выше, на мой взгляд, предпочтительнее 1157 -- опять же по причине наличия регулируемых вентиляционных отверстий, совместимых и с другими моделями форменной <b><i>одежды</i></b> и снаряжения.	Его вид был не для слабонервных: ободранная <b><i>одежда,</i></b> лицо в крови, впавшие глаза.	LATER	4.0	4	4	4	4	4
одежда	Изумительно ей идет белая <b><i>одежда</i></b> -- так как она блондинка и кожа у нее загорелая.	Видя, что он цели не достигнет, солдат приказал мне раздеться, отдать ему <b><i>одежду</i></b> и указать, где живет еврей портной.	COMPARE	3.8	4	3	4	4	4
одежда	Как палач забирает <b><i>одежду</i></b> казненного, он получил пост Первого секретаря ЦК КПСС.	На нем тоже уже не было <b><i>одежды,</i></b> и она, роняя веки, почувствовала, как мир врастает в их плоть, полнится мощной грозой и взрывается в ней восторженной яростью.	LATER	3.8	4	3	4	4	4
одежда	Камера отъезжает -- мы видим, что дерево окружено метровой кирпичной стеной, к которой со всех сторон спешат люди в глухих черных <b><i>одеждах.</i></b>	Его взяли за руки, за <b><i>одежду,</i></b> за плечи.	COMPARE	4.0	4	4	4	4	4
одежда	Местами в густой заросли тамарисков вы едва пробираетесь, вьюки раздвигают, ломают ветви зарослей, вы склоняете голову и лавируете среди них, чтобы не оцарапать себе лицо и не порвать <b><i>одежды.</i></b>	Раздеваться в почти неотапливаемом театре было не обязательно, о чем предупреждало объявление, но, подобно большинству зрителей, они сдали в гардероб верхнюю <b><i>одежду,</i></b> только маленькая сохранила на шее свою ослепительную горжетку.	EARLIER	3.6	4	4	4	3	3
одежда	Можете взять <b><i>одежду,</i></b> ну, там, мелочь какую.	После этого Христос неожиданно встал и, сняв верхнюю <b><i>одежду,</i></b> опоясался полотенцем.	EARLIER	4.0	4	4	4	4	4
одежда	Мужику лет тридцать, и, по <b><i>одежде</i></b> судя, он явно приехал из центра города.	Не понравились мне порядки в Курской области: хатки бедные, <b><i>одежда</i></b> плохая, в хатах грязь, вонь.	EARLIER	3.8	4	4	3	4	4
одежда	Надеюсь, что это изменится, ведь <b><i>одежда</i></b> -- это только внешняя, постоянно меняющаяся оболочка, способ самовыражения.	"Спрятав их под <b><i>одеждой,</i></b> мы выходили на прогулку и, потоптавшись некоторое время по дворику для отвода глаз (делая попутно разминку), начинали занятия: двое парней становились в тех углах дворика, из которых лучше всего было видно галерею, по которой прогуливались ""дубачки"", мы же с напарником становились в углу, который хуже всего просматривался и из глазка в двери, и с галереи, и начинали отрабатывать удары."	LATER	4.0	4	4	4	4	4
одежда	Ни одно время года не знает такого нелепого смешения <b><i>одежд,</i></b> как весна; особенно северная городская весна.	Здесь вся его плюгавая наружность: и крохотный носик, и пошлые усики, и претенциозная шутовская <b><i>одежда.</i></b>	EARLIER	3.6	4	4	4	4	2
одежда	"Никакой <b><i>одежды</i></b> или ""техники"" он не приобрел, только старые и красивые вещи: жестяные коробки с картинками, бесчисленные рамки всех размеров для фото, коллажей и картин, краски, кисти, золотую бумагу, блестки и цветы, фарфоровые вазочки и колокольчики, лампы, подсвечники, чайницы, флаконы, зонты, веера, гадальные карты."	Нашли склады награбленного -- <b><i>одежду,</i></b> меха, женские сумки, мужские бумажники, золотые вещи, в том числе золотые зубы; револьверы всевозможных систем и огромное количество часов, ручных и карманных.	COMPARE	3.8	4	3	4	4	4
одежда	Но кто ударит тебя в правую щеку твою, обрати к нему и другую; и кто захочет судиться с тобою и взять у тебя рубашку, отдай ему и верхнюю <b><i>одежду.</i></b>	Философ даже при виде его растерзанной <b><i>одежды</i></b> старался сохранить спокойствие.	COMPARE	3.8	4	4	4	4	3
одежда	Оденьтесь потеплее: в Африке из теплой <b><i>одежды</i></b> можно соорудить уютное гнездо.	Отдельные покойники лежали без положенной <b><i>одежды</i></b> -- их раздели еще во время кремации, говорят, что <b><i>одеждой</i></b> потом можно будет попользоваться живым.	LATER	3.8	3	4	4	4	4
одежда	Он утонул в ней весь и уже не помнил ни как освободился от мокрой <b><i>одежды,</i></b> ни как пробирался вслед за ней сквозь падающие стулья к кровати.	И вовсе не в <b><i>одежде</i></b> оказывается дело, и не в макияже от Диора; и парикмахерские салоны Жака Дессанжа, разбросанные по всему свету, тут ни при чем.	LATER	3.8	4	3	4	4	4
одежда	Она вышла с пачкой сигарет, в чьей-то куртке, потому что свою под грудой <b><i>одежды</i></b> не нашла, и в ботинках Лизкиного мужа, по настоянию Лизки.	На прохожих не видно экстравагантных <b><i>одежд.</i></b>	COMPARE	3.8	4	4	4	4	3
одежда	Они совершенно не похожи на рекламный эталон ребенка -- этакий розовощекий белоголовый бутуз в безупречно чистой <b><i>одежде.</i></b>	Высушил царь <b><i>одежды</i></b> свои, согрелся у костра.	LATER	3.8	4	4	4	4	3
одежда	Осторожно войдя в подозрительно тихую прихожую, она вскрикнула от ужаса: Монгол валялся на полу, прямо под вешалкой с <b><i>одеждой,</i></b> лицом вниз.	Он выучил уроки, приготовил лыжи и рюкзак, проверил <b><i>одежду:</i></b> на шубе не хватало пуговицы.	COMPARE	4.0	4	4	4	4	4
одежда	Отличительными чертами <b><i>одежды</i></b> первой коллекции были высокое качество изготовления моделей и применение современных материалов.	Один раз она заснула, а я залез на дуб, надев свою немногочисленную <b><i>одежду,</i></b> и смотрел оттуда на ее белую спину и белые ноги, отдыхавшие среди перистых веток папоротника.	COMPARE	3.6	4	2	4	4	4
одежда	"Отсылаю заинтересованного читателя к тексту данной статьи в целом ее виде (сборник Чеховианы выходит в 2004 году), а пока же ограничусь наблюдением относительно самой карты Африки, остроумно сопоставляемой Чеховым с другой картою -- картою ""нашего уезда"", об экологии которого так истово печется доктор Астров, готовый, кажется, излечивать не только отдельных людей, но и все человечество тоже (""В человеке должно быть все прекрасно: и лицо, и <b><i>одежда,</i></b> и душа, и мысли..."")."	"Эта переменная отражает желание ребенка приобретать материальные вещи, такие как деньги, игрушки, <b><i>одежду</i></b> или драгоценности: ""Гном счастлив, что ему что-то досталось, например, обувь"" (мальчик, 11 лет)."	LATER	3.4	4	4	3	4	2
одежда	Пахнуло теплом, кислым молоком и <b><i>одеждой.</i></b>	Срываешь с себя <b><i>одежду,</i></b> швыряешь на пол.	EARLIER	4.0	4	4	4	4	4
одежда	По всем приметам, это так называемое лицо без определенного места жительства: физиономия у него серо-немытого цвета, у ног -- две драные сумки, набитые черт-те чем, очки у основания дужки перевязаны синей ниточкой, <b><i>одежда</i></b> настолько замызганная, точно этот мужик нарочно вывалялся в грязи.	Туда приходили со своими стульями, скамейками и в лучших <b><i>одеждах,</i></b> как на праздник.	LATER	3.8	4	4	4	4	3
одежда	Подхватили за локти, брыкающегося, и, разрывая на нем <b><i>одежду,</i></b> в окно выбросили (заодно и стекло разбили).	Трещала и рвалась <b><i>одежда,</i></b> слетали обувь и головные уборы; знакомые и родственники терялись, растаскиваемые чудовищной силой в разные стороны друг от друга.	LATER	4.0	4	4	4	4	4
одежда	После того как ты только что шел в толпе веселых, молодых, излучающих оптимизм людей в яркой спортивной <b><i>одежде,</i></b> особенно не по себе читать надписи на обелисках о том, что такой-то погиб в горах в 30 лет, а другой -- в 26, а эти трое, лежащие рядом, сорвались, идя в одной связке.	Название коллекции -- аdidas Sport Style Y-3 -- воплощает в себе спортивную философию adidas и современный, даже радикальный подход к моделированию <b><i>одежды.</i></b>	LATER	4.0	4	4	4	4	4
одежда	Прозодежда выдает наряды на производственную и специальную <b><i>одежду</i></b> и обувь и Главк, через соответствующие органы Компрода, Центротекстиля или Главодежды, получив предназначенное ему обмундирование, распределяет его по предприятиям, под контролем Ц.К. ВСМР.	-- Сегодня у вас второй день рождения, -- сказал мне Новак, видя, как я считаю дыры на <b><i>одежде.</i></b>	EARLIER	4.0	4	4	4	4	4
одежда	Развесив промокшую <b><i>одежду</i></b> по стульям, он закутался теплее в кровати и уснул удушающим, неприятным сном.	-- Что я тряпичник, что ли -- искренно обижался, когда компанионы предлагали захватить <b><i>одежду.</i></b>	EARLIER	4.0	4	4	4	4	4
одежда	Разделся, бросил вымазанную кровью <b><i>одежду</i></b> в стиральную машину.	"Шестой ""О"" -- <b><i>одежда.</i></b>"	COMPARE	3.8	4	4	4	3	4
одежда	Респа отказывается от теплой <b><i>одежды</i></b> и от согревания огнем, а некоторые, наиболее аскетические, проводят зимы в пещерах среди снеговых гор, одетые только в хлопковую ткань.	В дороге Варя почти не снимала пальто и платка, и теперь он в первый раз видел ее в домашней <b><i>одежде.</i></b>	EARLIER	3.8	4	4	4	3	4
одежда	С великими неудобствами, постоянно мокрые, в обледенелой <b><i>одежде</i></b> мы продолжали двигаться вперёд, стремясь хотя бы дойти до границы Анабарского щита, расположенной близ устья реки Хапчан -- правого притока Большой Куонапки.	Санитар, помогавший врачу, не успевал раздевать раненых, пластать на них <b><i>одежду,</i></b> подавать бинты и инструменты.	COMPARE	4.0	4	4	4	4	4
одежда	Там морячок извлек из-под груды мусора цивильный кожаный чемодан доверху забитый купюрами разного достоинства и огромную сумку с <b><i>одеждой.</i></b>	Если на этом этапе вы обнаружили кулак, ногу, летящие в вашу голову, то лучше отступите назад, при прихвате противником <b><i>одежды,</i></b> сильно потянув его на себя, постарайтесь ударить о двери, углы, коль удастся бейте дверью, вкладывайте всю силу и ярость (фото N 8).	LATER	3.8	4	4	4	4	3
одежда	Уже цвет нации говорил и писал исключительно по-французски, природную <b><i>одежду</i></b> носило одно податное сословие, то есть простонародье, топонимика пошла сплошь немецкая (это среди великорусских-то пажитей и болот, хотя и у французов есть свой Шербург, а у немцев Сансуси), явились еретические музыка и театр, хлеб насущный пошел в уплату за кёльнскую воду и фламандские кружева.	-- Изменения в форме <b><i>одежды</i></b> чинов Военного министерства.	COMPARE	3.4	4	4	2	3	4
одежда	Цвета ауры Эдгар Кейс уверен, что цвета, которые люди предпочитают в <b><i>одежде</i></b> и окружающем их интерьере имеют одинаковую волну с их аурой.	И то ткань <b><i>одежд</i></b> ознаменована сверху до низу ткаными крестами -- крестчатая риза, то на поверхности лиловатой фелони затканы причудливой формы стилизованные растения.	COMPARE	3.6	4	3	4	3	4
одежда	Чем же прокормить такую бездну праздного народа И сразу вставала перед глазами картина: из Москвы, как из переполненной щелястой бочки, хлещут тугие струи полков во все пределы Руси и там без совести и сытости рвут куски из зубов, сдирают с плеч <b><i>одежду,</i></b> выворачивают карманы, чтобы привезти добро сюда, в этот самый большой, самый красивый, самый жадный и жестокий город вселенной.	"И если будничную <b><i>одежду</i></b> (скажем, портки, рубаху) умел шить каждый, то, когда нужно было что-то понаряднее, шли к ""узкому"" специалисту."	LATER	4.0	4	4	4	4	4
одежда	Чувствуя все ту же молодцеватую приподнятость и решимость, он быстро сбросил <b><i>одежду,</i></b> попробовал воду пальцами ноги, сделал несколько гимнастических упражнений, шлепнулся прямо у берега в мелководье и, неестественно высоко держа голову, близоруко щурясь, поплыл короткими саженками.	"Потом он объявился на севере как проповедник, почти пророк: своей собственной веры; учил крестьян он отказу от денег, имущества, икон, попов, нанимался по деревням в батраки; работал хозяевам за пищу, <b><i>одежду</i></b> и кров -- то в одной, то в другой деревушке; в свободное же время учил, препираясь с олонецким, волжским и вологодским хлыстовством; росла его секта: хлысты, от радений отрекшиеся, притекали к нему; и -- толстовцы, к которым был близок; учил он молчаливой молитве, разгляду евангелий, ""умному"" свету слагая напевные свои гимны, с ""апостолами своими"" распевая их."	EARLIER	4.0	4	4	4	4	4
одежда	Этот удивительный контраст в <b><i>одежде</i></b> персонажей немедленно для меня был разрешен: новые собеседники оказались постоянными посетителями и пользователями городских свалок, где отыскивали разные, часто полезные предметы и сбывали их сборщикам вторсырья.	-- Люди из движущейся толпы, люди в чистой <b><i>одежде</i></b> -- к тем, кто стоял вдоль стен.	LATER	4.0	4	4	4	4	4
одежда	"Я ему говорил: ""И вот, по наущению патриарха Кирилла, одержимые фанатизмом монахи Александрии сорвали <b><i>одежды</i></b> с прекрасной Гипатии и..."""	Даниил замычал, ухватил Милору и Артема за <b><i>одежду</i></b> и рванул назад, за угол.	EARLIER	3.8	4	4	4	4	3
однодневка	"""Противоправная схема включала в себя цепь сделок по купле-продаже акций ведущих российских компаний (""голубых фишек""), где продавцами и покупателями выступали оффшорные компании и фирмы-однодневки, подконтрольные ее организаторам"", -- отметили в МВД."	В отличие от многих произведений документальной литературы, новеллы Атарова отнюдь не <b><i>однодневки.</i></b>	COMPARE	3.4	4	4	3	4	2
однодневка	-- Не имея на руках денег, -- считает генерал, -- их не отдашь проходимцам или фирмам-однодневкам, как это было раньше, когда под строительство жилья военнослужащим выдавались ссуды.	"Население, крепко ударенное по голове и карманам финансовыми пирамидами и банками с запасом жизненных сил бабочки-однодневки, за последние пять лет прочно уверовало в то, что надежней места, чем ""под подушкой"", для сохранности капиталов просто не найти."	LATER	2.8	2	3	4	3	2
однодневка	А до мотылька-однодневки, послужившего прообразом героя, никому и дела не было.	Я не могу сказать, что пишу <b><i>однодневки</i></b> или даже десятидневки.	EARLIER	3.2	2	4	4	2	4
однодневка	"А если еще учесть, что, кроме крупных партий, появилась целая стая мелких однодневок типа ""евро-азиатской партии"", то действительно в этих дебрях заблудиться легко."	А впрочем, сравнивать- к чему Срок жизни собак куда короче срока жизни людей, но тут уж природа, наверно, позаботилась, чтобы каждый живущий успел начать, продолжить и завершить свою судьбу- даже жук-плавунец, даже бабочка-однодневка, -- узнать детство, юность, зрелость и... и всегда всем ну вот вздоха еще одного не хватает.	COMPARE	1.8	3	1	1	1	3
однодневка	"А реалии сегодняшнего дня крепки -- не то что позавчерашние мутанты-однодневки, кооператоры и ""новые русские""."	Вселенной, для которой вся твоя жизнь с её счастьем, печалями и страстями -- мимолётней, чем для тебя самого -- жизнь бабочки-однодневки.	LATER	2.6	4	3	1	4	1
однодневка	Будто стройка, стены завода не фундаментальные -- <b><i>однодневки,</i></b> одногодки.	-- Вы, кажется, вообразили себе, будто вы что-то там значите Мы, мол, большие, а вы-де все копошитесь там внизу Мы, мол, каменные, а вы -- плоть гниющая Мы, дескать, во веки веков, а вы -- прах, <b><i>однодневки</i></b> Вот вам! -- он показал им дулю.	EARLIER	3.2	3	2	3	4	4
однодневка	"В осенний день в подвальном помещении маленькой типографии, при потушенных во всем здании огнях, с кучкой рабочих-добровольцев я выпускаю последнюю <b><i>однодневку</i></b> ""За свободу печати""; вся московская литературная знать дала статьи за полной подписью -- последнее, что мы можем сделать."	В театре постоянно и быстро менялись главные режиссеры, ставились спектакли-однодневки, и зритель постепенно терял интерес к Ленкому.	EARLIER	3.0	4	4	1	3	3
однодневка	"В почтовых ящиках по-прежнему не иссякает бурный поток нелегальщины -- ""грязных"" прокламаций и газетенок-однодневок, а по домам и квартирам ходят ласково агитаторы,ненавязчиво зомбирующие обывателя на предмет любви к определенному кандидату."	В постсоветской России отличалось созданием мелких и дутых однодневок.	LATER	3.8	4	4	4	4	3
однодневка	"В то же время есть и другие примеры, когда коммерсанты-""однодневки"", скупив старую технику, подрегулируют ее, подкрасят и реализуют такие машины сельхозтоваропроизводителям по низкой цене, а затем их след пропадает."	Это иллюзия ограниченных людей, людей-однодневок, не знающих ни Чечни -- Кавказ это дело другое, -- ни законов общественного развития.	LATER	2.8	2	3	4	2	3
однодневка	"Ведь тот ""произвол"" и та звериная жестокость, которые в III веке по Р. X. сидели на римском троне, -- разве их не было в другие эпохи Разве блеск века Елизаветы английской или царя-солнца затмил бы настолько взор Плотина, чтоб он уверовал в благополучие человеческого существования Порфирий нам рассказал, что Плотин стыдился своего тела, -- неужели можно думать, что, живи он в эпоху, когда произвол облачался в видимость справедливости и законности, ему бы зависимость от тела казалась менее постыдной И он не стремился бы всеми силами к тому, чтобы , чтоб душа его была вне тела Или не прославлял бы (бесстрашие перед смертью) как высшую добродетель, (мужество) И не видел бы свой философский идеал в возможности взлететь над знанием (), потому что знание -- есть логос, а логос -- есть множественность А раз так, значит, и при Елизавете, и при Людовике XIV, и когда захотите забота и философский пафос Плотина сводились бы к тому, чтоб бежать, бежать без оглядки из того царства самоочевидностей, в котором на престоле сидят не императоры-однодневки -- как бы они ни назывались, а то ""вечное"", бесплотное, идеальное начало, которое с незапамятных времен называется ""естественной необходимостью"" ( )."	И летят, летят на огонь бабочки-однодневки.	EARLIER	2.2	2	2	1	4	2
однодневка	Ведь я все-таки создавал фирмы-однодневки и осуществлял незаконные сделки.	Обычно этим нехитрым приемом пользуются фирмы-однодневки, которым легче сбыть свою продукцию, наштамповав ярлыков с громкими названиями.	LATER	4.0	4	4	4	4	4
однодневка	"Вексельные схемы осуществлялись через три, в настоящий момент уже не существующие фирмы-однодневки -- ""Эколайн-К"", ""Индевер Пром"" и ""Юнисэт"", которые держали счета в МДМ-банке."	Серьезность ее существования в кинематографе, в театре, которая видна уже сегодня, исключает звездную болезнь бабочек-однодневок.	COMPARE	3.2	2	4	4	4	2
однодневка	Все они были сначала переведены на счета американской фирмы-однодневки, а затем на лицевой счет гражданина Вьетнама Ву Фыонг Нама.	"Представители следствия заявили, что противоправная схема включала в себя цепь сделок по купле-продаже акций ведущих российских компаний (""голубых фишек""), где продавцами и покупателями выступали офшорные компании и фирмы-однодневки, подконтрольные ее организаторам."	LATER	4.0	4	4	4	4	4
однодневка	Группа выводила средства через сделки с акциями ведущих российских компаний, продавцами и покупателями выступали офшорные компании и фирмы-однодневки, подконтрольные организаторам.	За то, что не ставил <b><i>однодневки</i></b> к датам, не шел на компромисс.	COMPARE	2.8	3	4	4	2	1
однодневка	Даже газета-однодневка -- и та может быть воспринята по-разному.	-- Вы серьезно относитесь к словам песен -- Без стихов и песня не песня, а <b><i>однодневка.</i></b>	LATER	3.0	3	3	4	1	4
однодневка	Ее должны бояться бабочки-однодневки.	Сколько однодневок, опаленных пламенем Армагеддона!	EARLIER	2.4	3	3	3	1	2
однодневка	Естественно, не заикнувшись о том, что даже пристойная формулировка всего лишь пародия на формулу, бумажная бабочка-однодневка.	На деле Вы распознаете, где искренние труженики, а где эфемериды, легкомысленные <b><i>однодневки.</i></b>	COMPARE	2.4	1	4	4	1	2
однодневка	Какая же судьба была уготована всем этим деньгам-однодневкам Все зависело от того, в чем ощущалась наибольшая нужда у новой власти.	"А всякие ""однодневки""-мотыльки, умирающие при закате, не принесут пользу."	COMPARE	1.2	1	1	2	1	1
однодневка	Надо примириться с тем, что это <b><i>однодневки,</i></b> бабочки, которые умирают к утру.	Обвинение неопровержимо доказало, что именно я, а не кто-либо другой, покупал фирмы-однодневки, именно я ставил на бумаге круглые печати, именно я подписывал своей рукой финансовые документы.	LATER	2.0	3	1	1	3	2
однодневка	"Некоторые были ""однодневками"", но пришло и иное увлечение."	"В то же время продолжение книги в газете, которая с определенной точки зрения может рассматриваться как ""бестселлер-однодневка"", предвосхищает все убыстряющийся процесс устаревания современных товаров длительного пользования (там же)."	LATER	3.2	3	4	1	4	4
однодневка	"Но вместе с тем становилось обидно, что такое искусство и материал потрачены на дешевые карикатуры, годные для газетенки-однодневки, ""недопрочитанной, недораскрытой""."	"Ну, то-то ладно, что ""они"", особенно в области ширпотреба, нас перегнали; что то, о чем ты только еще подумал, что такое теоретически как бы может быть, -- так оно у них уже есть и вот-вот уйдет в прошлое; это-то пусть, что любая идея находит себе форму товара, утилизируется и исчезает, как бабочка-однодневка, оставив после себя мертвую форму, как та же бабочка свой хитиновый покров; это-то ладно, что она уступает тут же место следующей форме и иному помыслу, тут же превращающемуся в промысел."	EARLIER	3.2	2	4	4	3	3
однодневка	Она -- <b><i>однодневка,</i></b> она не та, что была вчера, и не та, что будет завтра.	Каждый день мне попадаются объявления о новых музыкальных изданиях, но что они такое Пестрые бабочки-однодневки, летают день -- и навеки исчезают!	EARLIER	2.4	4	2	1	3	2
однодневка	После того как была проведена перерегистрация предприятий, многие из них, в основном фирмы-однодневки, необходимо будет ликвидировать.	Там много всякого разного -- от однодневок до экстравагантных глупостей.	COMPARE	2.2	2	3	3	1	2
однодневка	При этом непонятно, какая доля в общей задолженности приходится на неуплату НДС фирмами-однодневками.	В эту категорию шли дельцы <b><i>однодневки,</i></b> поднятые со дна войной и революцией, новые и пришлые люди без корня.	COMPARE	3.4	3	3	3	4	4
однодневка	С некоторых пор ему стали нравиться заполнившие теле- и радиоэфир шлягеры-однодневки.	-- Я предлагаю выпустить <b><i>однодневку</i></b> сообща.	COMPARE	1.8	1	2	1	4	1
однодневка	Сегодняшним днем только эфемериды живут, <b><i>однодневки.</i></b>	"Жизнь показала, что все пьесы Розова, кроме разве ""Вечно живых"", -- бабочки-однодневки."	EARLIER	2.4	2	4	1	3	2
однодневка	"Стало понятно, почему ежемесячная ""Театральная афиша"" с трудом справляется с потоком бесчисленных театров-однодневок, коммерческих антреприз, и выживают из них немногие, а заслуживают уважения единицы."	Когда-то говорили, что песни Булата Окуджавы -- <b><i>однодневки.</i></b>	COMPARE	3.4	3	3	4	4	3
однодневка	Сторонники законопроекта (в частности, Министерство финансов) утверждают, что новая схема позволит увеличить собираемость налога, улучшить его администрирование и поможет бороться с фирмами-однодневками, специализирующимися на возврате НДС по экспортным схемам.	С другой -- сейчас еще не предусмотрена система страхования, которая может помочь избежать рисков при работе с ювелирными фирмами-однодневками.	LATER	4.0	4	4	4	4	4
однодневка	Тянутся к Учению, может быть, подойдут ближе, лишь бы не оказались бабочками-однодневками.	Они, может быть, не <b><i>однодневки,</i></b> пусть -- трехдневки.	EARLIER	2.0	0	2	4	3	1
однодневка	Это были импровизации, домашние экспромты, <b><i>однодневки</i></b> -- всего лишь. говорил он мне вкрадчивым, певучим, тоже каким-то длинным голосом.	"Скольких пигмеев потом мы видели, перед сколькими поэтическими канцеляриями благоговели и содрогались, у скольких табличек -- серебром по черному -- жмурили глаза от невыносимого сияния, на скольких текинских и модерновых коврах трепетали коленями из-за своих не вытертых у порога ботинок, из-за уличной грязи, ненароком занесенной в литературное, художественное или научное святилище, сколько пародий на него читали, сколько анекдотов слышали, сколько раз его сбрасывали с корабля современности, сколько раз его святое, веселое имя как бы стушевывалось перед именами лягушек-волов, великанов-однодневок и прочих александрийских столпов-времянок, а ведь до сих пор, когда дитя встанет под елку и скажет свои первые стишки, то мамки-няньки подумают вдруг с обманчивой надеждой -- может, из тебя Пушкин выйдет Потому что вот уже полтора столетия ""Пушкин"" есть нарицательное имя неложного величия."	EARLIER	2.8	3	1	3	4	3
орбита	""" будут способны доставлять на околоземную <b><i>орбиту</i></b> мини-спутники, служащие, например, для поддержания мобильной связи."	"А в него непременно включить положение ""о неприкосновенности космоса"", запретив создание средств поражения спутников, находящихся на <b><i>орбитах.</i></b>"	LATER	4.0	4	4	4	4	4
орбита	"""Русским Страховым Центром"" осуществлено страхование вывода на <b><i>орбиту</i></b> первого элемента международной космической станции -- функционального грузового блока ""Заря""."	Создавались и внешние политические осложнения: Австрия все более и более вырывалась из <b><i>орбиты</i></b> германской политики, граф Чернин носился уже с планом австро-польского единения, ставившего необыкновенно остро вопрос о Познани и польской Силезии.	COMPARE	1.0	1	1	1	1	1
орбита	, который втягивал в <b><i>орбиту</i></b> деятельности нужных людей со всего Союза и всегда заканчивался конкретными решениями.	Солнце не стоит на месте, оно спешит, несется по <b><i>орбите</i></b> вокруг центра нашей Галактики, преодолевая ежесекундно больше 200 км.	LATER	1.4	3	1	1	1	1
орбита	-- Как вы оцениваете роль машиностроительной отрасли в экономике Кузбасса -- Сегодня в мире идут процессы, которые вовлекают в свою <b><i>орбиту</i></b> и наш край, и в особенности это факт предстоящего вступления России в ВТО.	Иван Кузьмич даже перекрестился -- ему примнилось, что в ягодного уполномоченного вошел бес, настолько нечеловеческими были глаза, выкаченные из <b><i>орбит.</i></b>	COMPARE	1.6	1	4	1	1	1
орбита	-- Ты думаешь, это имеет значение на околоземной <b><i>орбите</i></b> -- Ну, не знаю.	Вращаясь же вокруг вертикальной оси, они еще и передвигаются по кругу -- по своей <b><i>орбите</i></b> вокруг Солнца.	LATER	4.0	4	4	4	4	4
орбита	.. корабль вместо торможения, наоборот, получил дополнительную скорость и перешел на другую <b><i>орбиту.</i></b>	А в момент испускания он сваливается вниз, и его подхватывает другая -- более близкая к ядру -- <b><i>орбита.</i></b>	EARLIER	2.4	1	1	2	4	4
